source_id	title	url	normalized_url	source_format	source_type	resource_type	publisher	organization_id	collection_hint	evidence_role	topic_tags	audience	language	link_check_status	ingest_status	ingest_priority	source_status	duplicate_group_id	notes	source_context	duplicate_count	duplicate_merged	merged_titles	collection_hints	source_types_seen	resource_types_seen	publishers_seen	organizations_seen	source_contexts	registry_schema_version	registry_role	user_facing_knowledge	recommended_pipeline	dedupe_key
kuulmispuue_kurtus_ja_viipekeel_tallinna_ja_harjumaa_kurtide_uhing	Tallinna ja Harjumaa Kurtide Ühing	https://www.thky.ee/	https://www.thky.ee/	html	organization_profile	organization_page	Kuulmispuue, kurtus ja viipekeel	kuulmispuue_kurtus_ja_viipekeel	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Kuulmispuue, kurtus ja viipekeel""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""heading_4"": null, ""line"": 42, ""order"": 26}"	0	False	"[""Tallinna ja Harjumaa Kurtide Ühing""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Kuulmispuue, kurtus ja viipekeel""]"	"[""kuulmispuue_kurtus_ja_viipekeel""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""line"": 42, ""order"": 26}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://www.thky.ee/
kuulmispuue_kurtus_ja_viipekeel_eesti_vaegkuuljate_liit	Eesti Vaegkuuljate Liit	https://vaegkuuljad.ee/	https://vaegkuuljad.ee/	html	organization_profile	organization_page	Kuulmispuue, kurtus ja viipekeel	kuulmispuue_kurtus_ja_viipekeel	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Kuulmispuue, kurtus ja viipekeel""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""heading_4"": null, ""line"": 43, ""order"": 27}"	0	False	"[""Eesti Vaegkuuljate Liit""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Kuulmispuue, kurtus ja viipekeel""]"	"[""kuulmispuue_kurtus_ja_viipekeel""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""line"": 43, ""order"": 27}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://vaegkuuljad.ee/
kuulmispuue_kurtus_ja_viipekeel_evl_liidust	EVL „Liidust”	https://vaegkuuljad.ee/liidust/	https://vaegkuuljad.ee/liidust	html	organization_profile	organization_page	Kuulmispuue, kurtus ja viipekeel	kuulmispuue_kurtus_ja_viipekeel	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Kuulmispuue, kurtus ja viipekeel""]"	BOTH	et	"[""Search-confirmed""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""heading_4"": null, ""line"": 44, ""order"": 28}"	0	False	"[""EVL „Liidust”""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Kuulmispuue, kurtus ja viipekeel""]"	"[""kuulmispuue_kurtus_ja_viipekeel""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""line"": 44, ""order"": 28}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://vaegkuuljad.ee/liidust
kuulmispuue_kurtus_ja_viipekeel_eesti_kuulmispuuetega_laste_vanemate_liit	Eesti Kuulmispuuetega Laste Vanemate Liit	https://www.eklvl.ee/	https://www.eklvl.ee/	html	organization_profile	organization_page	Kuulmispuue, kurtus ja viipekeel	kuulmispuue_kurtus_ja_viipekeel	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Kuulmispuue, kurtus ja viipekeel"", ""puue"", ""lapsed ja pered""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""heading_4"": null, ""line"": 45, ""order"": 29}"	0	False	"[""Eesti Kuulmispuuetega Laste Vanemate Liit""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Kuulmispuue, kurtus ja viipekeel""]"	"[""kuulmispuue_kurtus_ja_viipekeel""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""line"": 45, ""order"": 29}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://www.eklvl.ee/
kuulmispuue_kurtus_ja_viipekeel_eesti_viipekeeletolkide_kutseuhing	Eesti Viipekeeletõlkide Kutseühing	https://evkty.ee/	https://evkty.ee/	html	organization_profile	organization_page	Kuulmispuue, kurtus ja viipekeel	kuulmispuue_kurtus_ja_viipekeel	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Kuulmispuue, kurtus ja viipekeel""]"	BOTH	et	"[""Search-confirmed""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""heading_4"": null, ""line"": 46, ""order"": 30}"	0	False	"[""Eesti Viipekeeletõlkide Kutseühing""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Kuulmispuue, kurtus ja viipekeel""]"	"[""kuulmispuue_kurtus_ja_viipekeel""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""line"": 46, ""order"": 30}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://evkty.ee/
kuulmispuue_kurtus_ja_viipekeel_viipekeeletolgid_ou	Viipekeeletõlgid OÜ	https://www.viipekeeletolgid.ee/	https://www.viipekeeletolgid.ee/	html	organization_profile	organization_page	Kuulmispuue, kurtus ja viipekeel	kuulmispuue_kurtus_ja_viipekeel	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Kuulmispuue, kurtus ja viipekeel""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""heading_4"": null, ""line"": 47, ""order"": 31}"	0	False	"[""Viipekeeletõlgid OÜ""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Kuulmispuue, kurtus ja viipekeel""]"	"[""kuulmispuue_kurtus_ja_viipekeel""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Kuulmispuue, kurtus ja viipekeel"", ""line"": 47, ""order"": 31}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://www.viipekeeletolgid.ee/
liikumispuue_ja_iseseisev_elu_eesti_liikumispuudega_inimeste_liit	Eesti Liikumispuudega Inimeste Liit	https://elil.ee/et/	https://elil.ee/et	html	organization_profile	organization_page	Liikumispuue ja iseseisev elu	liikumispuue_ja_iseseisev_elu	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Liikumispuue ja iseseisev elu""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Liikumispuue ja iseseisev elu"", ""heading_4"": null, ""line"": 50, ""order"": 32}"	0	False	"[""Eesti Liikumispuudega Inimeste Liit""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Liikumispuue ja iseseisev elu""]"	"[""liikumispuue_ja_iseseisev_elu""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Liikumispuue ja iseseisev elu"", ""line"": 50, ""order"": 32}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://elil.ee/et
liikumispuue_ja_iseseisev_elu_tallinna_liikumispuudega_inimeste_uhing	Tallinna Liikumispuudega Inimeste Ühing	https://www.tliy.ee/	https://www.tliy.ee/	html	organization_profile	organization_page	Liikumispuue ja iseseisev elu	liikumispuue_ja_iseseisev_elu	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Liikumispuue ja iseseisev elu""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Liikumispuue ja iseseisev elu"", ""heading_4"": null, ""line"": 51, ""order"": 33}"	0	False	"[""Tallinna Liikumispuudega Inimeste Ühing""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Liikumispuue ja iseseisev elu""]"	"[""liikumispuue_ja_iseseisev_elu""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Liikumispuue ja iseseisev elu"", ""line"": 51, ""order"": 33}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://www.tliy.ee/
liikumispuue_ja_iseseisev_elu_mtu_iseseisev_elu	MTÜ Iseseisev Elu	https://www.iseseisev-elu.ee/	https://www.iseseisev-elu.ee/	html	organization_profile	organization_page	Liikumispuue ja iseseisev elu	liikumispuue_ja_iseseisev_elu	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Liikumispuue ja iseseisev elu""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Liikumispuue ja iseseisev elu"", ""heading_4"": null, ""line"": 52, ""order"": 34}"	0	False	"[""MTÜ Iseseisev Elu""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Liikumispuue ja iseseisev elu""]"	"[""liikumispuue_ja_iseseisev_elu""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Liikumispuue ja iseseisev elu"", ""line"": 52, ""order"": 34}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://www.iseseisev-elu.ee/
liikumispuue_ja_iseseisev_elu_eesti_paralumpiakomitee	Eesti Paralümpiakomitee	https://www.paralympic.ee/	https://www.paralympic.ee/	html	organization_profile	organization_page	Liikumispuue ja iseseisev elu	liikumispuue_ja_iseseisev_elu	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Liikumispuue ja iseseisev elu""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Liikumispuue ja iseseisev elu"", ""heading_4"": null, ""line"": 53, ""order"": 35}"	0	False	"[""Eesti Paralümpiakomitee""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Liikumispuue ja iseseisev elu""]"	"[""liikumispuue_ja_iseseisev_elu""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Liikumispuue ja iseseisev elu"", ""line"": 53, ""order"": 35}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://www.paralympic.ee/
intellekti_autismi_psuuhikahairete__vaimukad_eesti_vaimupuudega_inimeste_tugiliit	Vaimukad / Eesti Vaimupuudega Inimeste Tugiliit	https://vaimukad.ee/	https://vaimukad.ee/	html	organization_profile	organization_page	Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond	intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""heading_4"": null, ""line"": 56, ""order"": 36}"	0	False	"[""Vaimukad / Eesti Vaimupuudega Inimeste Tugiliit""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	"[""intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""line"": 56, ""order"": 36}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://vaimukad.ee/
intellekti_autismi_psuuhikahairete__tugiliisu	Tugiliisu	https://tugiliisu.ee/	https://tugiliisu.ee/	html	organization_profile	organization_page	Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond	intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	BOTH	et	"[""Search-confirmed""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""heading_4"": null, ""line"": 57, ""order"": 37}"	0	False	"[""Tugiliisu""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	"[""intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""line"": 57, ""order"": 37}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://tugiliisu.ee/
intellekti_autismi_psuuhikahairete__eesti_autismiliit	Eesti Autismiliit	https://www.autismiliit.ee/	https://www.autismiliit.ee/	html	organization_profile	organization_page	Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond	intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""heading_4"": null, ""line"": 58, ""order"": 38}"	0	False	"[""Eesti Autismiliit""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	"[""intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""line"": 58, ""order"": 38}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://www.autismiliit.ee/
intellekti_autismi_psuuhikahairete__pohja_eesti_autismi_liit	Põhja-Eesti Autismi Liit	https://autism.ee/	https://autism.ee/	html	organization_profile	organization_page	Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond	intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	BOTH	et	"[""Search-confirmed""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""heading_4"": null, ""line"": 59, ""order"": 39}"	0	False	"[""Põhja-Eesti Autismi Liit""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	"[""intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""line"": 59, ""order"": 39}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://autism.ee/
intellekti_autismi_psuuhikahairete__eppil	EPPiL	https://epill.ee/	https://epill.ee/	html	organization_profile	organization_page	Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond	intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""heading_4"": null, ""line"": 60, ""order"": 40}"	0	False	"[""EPPiL""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	"[""intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""line"": 60, ""order"": 40}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://epill.ee/
intellekti_autismi_psuuhikahairete__dementsuse_kompetentsikeskus	Dementsuse Kompetentsikeskus	https://dementsus.ee/	https://dementsus.ee/	html	organization_profile	organization_page	Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond	intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""heading_4"": null, ""line"": 61, ""order"": 41}"	0	False	"[""Dementsuse Kompetentsikeskus""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	"[""intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""line"": 61, ""order"": 41}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://dementsus.ee/
intellekti_autismi_psuuhikahairete__elu_dementsusega	Elu dementsusega	https://eludementsusega.ee/	https://eludementsusega.ee/	html	organization_profile	organization_page	Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond	intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond	organizations	organization_background	"[""Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	BOTH	et	"[""OK""]"	referenced_only	low	known			"{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""heading_4"": null, ""line"": 62, ""order"": 42}"	0	False	"[""Elu dementsusega""]"	"[""organizations""]"	"[""organization_profile""]"	"[""organization_page""]"	"[""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond""]"	"[""intellekti_autismi_psuuhikahairete_ja_dementsuse_valdkond""]"	"[{""heading_2"": ""2) Puudespetsiifilised organisatsioonid ja tugivõrgustikud"", ""heading_3"": ""Intellekti-, autismi-, psüühikahäirete ja dementsuse valdkond"", ""line"": 62, ""order"": 42}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	organization_collection_agent	https://eludementsusega.ee/
